invoice_no,invoice_date,customer_id
527251,2010-10-15 12:30:00,17687
527252,2010-10-15 12:30:00,15207
527254,2010-10-15 12:32:00,16336
527255,2010-10-15 12:35:00,12437
527256,2010-10-15 12:37:00,14913
527261,2010-10-15 12:44:00,13767
527262,2010-10-15 12:45:00,15574
527265,2010-10-15 12:50:00,16422
527266,2010-10-15 12:52:00,15005
527267,2010-10-15 13:01:00,14527
527268,2010-10-15 13:02:00,13059
527274,2010-10-15 13:13:00,16656
527275,2010-10-15 13:15:00,16656
527277,2010-10-15 13:21:00,16779
527278,2010-10-15 13:28:00,13692
527279,2010-10-15 13:33:00,17822
527280,2010-10-15 13:37:00,16576
527281,2010-10-15 13:39:00,13999
527282,2010-10-15 13:40:00,17822
527283,2010-10-15 13:42:00,15651
527284,2010-10-15 13:43:00,12748
527285,2010-10-15 13:47:00,17822
527286,2010-10-15 13:48:00,12987
527287,2010-10-15 13:50:00,15686
527288,2010-10-15 13:57:00,12417
527290,2010-10-15 14:08:00,13145
527294,2010-10-15 14:10:00,17675
527296,2010-10-15 14:11:00,12712
527297,2010-10-15 14:11:00,15615
527298,2010-10-15 14:12:00,15615
527299,2010-10-15 14:20:00,16103
527300,2010-10-15 14:22:00,15380
527301,2010-10-15 14:27:00,17938
527302,2010-10-15 14:27:00,13538
527303,2010-10-15 14:35:00,17888
527304,2010-10-15 14:35:00,17316
527306,2010-10-15 14:45:00,13052
527309,2010-10-15 14:47:00,13052
527316,2010-10-15 14:50:00,13655
527318,2010-10-15 14:51:00,16253
527320,2010-10-15 14:52:00,14868
527323,2010-10-15 14:53:00,14868
527328,2010-10-15 15:06:00,12748
527331,2010-10-15 15:13:00,13140
527335,2010-10-15 15:28:00,16650
527336,2010-10-15 15:29:00,18151
527338,2010-10-15 15:32:00,16810
527344,2010-10-15 15:38:00,13069
527345,2010-10-15 15:46:00,13666
527347,2010-10-15 15:51:00,14341
527348,2010-10-15 15:52:00,14341
527349,2010-10-15 16:00:00,16232
527350,2010-10-15 16:04:00,12415
527354,2010-10-17 09:54:00,18102
527355,2010-10-17 10:13:00,17597
527356,2010-10-17 10:34:00,16104
527358,2010-10-17 10:42:00,16782
527359,2010-10-17 10:43:00,14451
527360,2010-10-17 10:46:00,16767
527361,2010-10-17 10:56:00,15034
527362,2010-10-17 10:57:00,14907
527363,2010-10-17 11:11:00,14810
527364,2010-10-17 11:20:00,13089
527365,2010-10-17 11:23:00,16928
527366,2010-10-17 11:24:00,15571
527367,2010-10-17 11:29:00,14850
527369,2010-10-17 11:38:00,16054
527370,2010-10-17 11:58:00,14479
527371,2010-10-17 12:03:00,17769
527372,2010-10-17 12:06:00,15688
527373,2010-10-17 12:11:00,12841
527374,2010-10-17 12:18:00,16221
527375,2010-10-17 12:34:00,14850
527376,2010-10-17 12:37:00,14953
527377,2010-10-17 12:37:00,15898
527378,2010-10-17 12:47:00,15953
527379,2010-10-17 12:52:00,13527
527380,2010-10-17 12:52:00,14953
527381,2010-10-17 12:56:00,16124
527382,2010-10-17 12:59:00,15774
527383,2010-10-17 13:01:00,14839
527384,2010-10-17 13:02:00,14044
527385,2010-10-17 13:06:00,16381
527386,2010-10-17 13:07:00,16676
527387,2010-10-17 13:09:00,14877
527388,2010-10-17 13:10:00,17211
527390,2010-10-17 13:16:00,18112
527391,2010-10-17 13:22:00,13663
527392,2010-10-17 13:28:00,14044
527394,2010-10-17 13:33:00,15772
527395,2010-10-17 13:33:00,14850
527396,2010-10-17 13:35:00,17373
527397,2010-10-17 13:40:00,17757
527398,2010-10-17 13:46:00,13820
527399,2010-10-17 13:58:00,15590
527400,2010-10-17 13:59:00,14175
527401,2010-10-17 14:17:00,14507
527402,2010-10-17 14:26:00,17372
527403,2010-10-17 14:26:00,15799
527404,2010-10-17 14:30:00,14800
527406,2010-10-17 14:35:00,14800
527407,2010-10-17 14:44:00,17141
527408,2010-10-17 14:49:00,14712
527409,2010-10-17 14:54:00,17141
527411,2010-10-17 15:03:00,16691
527412,2010-10-17 15:05:00,15367
527413,2010-10-17 15:13:00,13131
527414,2010-10-17 15:16:00,15506
527415,2010-10-17 15:21:00,16421
527416,2010-10-17 15:34:00,13798
527417,2010-10-17 15:37:00,16045
527418,2010-10-17 15:40:00,16684
527419,2010-10-17 15:43:00,12748
527420,2010-10-17 15:50:00,16549
527421,2010-10-17 15:58:00,17460
527423,2010-10-17 16:06:00,14755
527424,2010-10-17 16:08:00,15068
527426,2010-10-17 16:16:00,17703
527427,2010-10-17 16:16:00,15555
527428,2010-10-17 16:17:00,16283
527429,2010-10-17 16:24:00,15555
527431,2010-10-17 16:37:00,15551
527433,2010-10-17 16:39:00,15551
527434,2010-10-18 07:25:00,16191
527435,2010-10-18 07:27:00,13941
527436,2010-10-18 08:11:00,15786
527437,2010-10-18 08:11:00,16191
527438,2010-10-18 08:13:00,15694
527439,2010-10-18 08:42:00,12376
527440,2010-10-18 08:52:00,13516
527441,2010-10-18 08:56:00,12990
527442,2010-10-18 09:10:00,13748
527443,2010-10-18 09:13:00,13464
527445,2010-10-18 09:33:00,14741
527446,2010-10-18 09:36:00,18065
527447,2010-10-18 09:38:00,18065
527448,2010-10-18 09:40:00,14644
527449,2010-10-18 09:41:00,14644
527450,2010-10-18 10:00:00,13214
527451,2010-10-18 10:02:00,13957
527452,2010-10-18 10:07:00,15180
527453,2010-10-18 10:13:00,15934
527454,2010-10-18 10:19:00,12939
527455,2010-10-18 10:20:00,17396
527456,2010-10-18 10:26:00,17663
527457,2010-10-18 10:26:00,15958
527458,2010-10-18 10:29:00,14217
527459,2010-10-18 10:32:00,16069
527461,2010-10-18 10:42:00,13340
527462,2010-10-18 10:42:00,15261
527463,2010-10-18 10:47:00,14940
527467,2010-10-18 11:03:00,15921
527468,2010-10-18 11:09:00,17377
527470,2010-10-18 11:13:00,12748
527471,2010-10-18 11:16:00,14395
527472,2010-10-18 11:19:00,15971
527473,2010-10-18 11:22:00,15900
527474,2010-10-18 11:25:00,17220
527475,2010-10-18 11:28:00,17621
527478,2010-10-18 11:33:00,14952
527479,2010-10-18 11:34:00,12665
527483,2010-10-18 11:38:00,13700
527486,2010-10-18 11:42:00,17167
527488,2010-10-18 11:47:00,16347
527490,2010-10-18 11:54:00,16856
527491,2010-10-18 11:56:00,15856
527492,2010-10-18 11:57:00,16395
527493,2010-10-18 12:01:00,15173
527494,2010-10-18 12:04:00,14156
527495,2010-10-18 12:07:00,14796
527496,2010-10-18 12:07:00,12699
527498,2010-10-18 12:11:00,15719
527499,2010-10-18 12:12:00,14911
527502,2010-10-18 12:22:00,17381
527503,2010-10-18 12:23:00,16133
527504,2010-10-18 12:24:00,16996
527505,2010-10-18 12:25:00,17841
527507,2010-10-18 12:43:00,17085
527508,2010-10-18 12:46:00,15674
527509,2010-10-18 12:49:00,18109
527510,2010-10-18 12:50:00,13854
527511,2010-10-18 12:54:00,17646
527512,2010-10-18 12:54:00,14130
527513,2010-10-18 12:57:00,16441
527514,2010-10-18 12:58:00,16017
527536,2010-10-18 13:22:00,14667
527548,2010-10-18 13:25:00,13763
527561,2010-10-18 13:30:00,14606
527568,2010-10-18 13:33:00,17672
527571,2010-10-18 13:34:00,17672
527595,2010-10-18 13:40:00,16163
527602,2010-10-18 13:42:00,13881
527614,2010-10-18 13:44:00,13152
527654,2010-10-18 14:01:00,13643
527655,2010-10-18 14:07:00,13387
527656,2010-10-18 14:10:00,16202
527657,2010-10-18 14:12:00,16141
527658,2010-10-18 14:15:00,13079
527664,2010-10-18 14:31:00,15281
527675,2010-10-18 14:48:00,16099
527688,2010-10-18 14:57:00,14566
527691,2010-10-18 15:09:00,12504
527696,2010-10-18 15:13:00,13554
527699,2010-10-18 15:14:00,13554
527712,2010-10-18 15:22:00,17026
527713,2010-10-18 15:24:00,14735
527717,2010-10-18 15:25:00,15459
527718,2010-10-18 15:25:00,14735
527719,2010-10-18 15:27:00,17143
527721,2010-10-18 15:35:00,13088
527724,2010-10-18 15:37:00,17023
527732,2010-10-18 15:45:00,15777
527740,2010-10-18 15:48:00,14157
527746,2010-10-18 15:52:00,14850
527749,2010-10-18 16:31:00,16854
527751,2010-10-18 16:38:00,17848
527753,2010-10-18 16:52:00,14572
527754,2010-10-18 17:05:00,15710
527759,2010-10-18 17:11:00,14572
527763,2010-10-19 09:04:00,16950
527764,2010-10-19 09:07:00,16859
527765,2010-10-19 09:10:00,14915
527766,2010-10-19 09:11:00,14915
527767,2010-10-19 09:35:00,12623
527768,2010-10-19 09:50:00,13929
527769,2010-10-19 10:14:00,16558
527770,2010-10-19 10:20:00,17655
527772,2010-10-19 10:23:00,14312
527773,2010-10-19 10:23:00,16045
527774,2010-10-19 10:41:00,12982
527775,2010-10-19 10:49:00,13199
527776,2010-10-19 10:58:00,12476
527777,2010-10-19 11:01:00,12476
527796,2010-10-19 11:14:00,12454
527819,2010-10-19 11:22:00,16515
527827,2010-10-19 11:24:00,17676
527841,2010-10-19 11:29:00,17219
527853,2010-10-19 11:32:00,15885
527870,2010-10-19 11:36:00,16684
527879,2010-10-19 11:44:00,14524
527880,2010-10-19 11:47:00,15039
527881,2010-10-19 11:53:00,13480
527882,2010-10-19 11:57:00,15886
527883,2010-10-19 11:59:00,17760
527884,2010-10-19 12:01:00,15886
527885,2010-10-19 12:05:00,15011
527886,2010-10-19 12:06:00,18277
527887,2010-10-19 12:08:00,14388
527888,2010-10-19 12:10:00,14891
527889,2010-10-19 12:14:00,14911
527890,2010-10-19 12:15:00,17365
527891,2010-10-19 12:16:00,14524
527892,2010-10-19 12:17:00,14585
527894,2010-10-19 12:23:00,13002
527895,2010-10-19 12:24:00,14524
527908,2010-10-19 12:48:00,13975
527910,2010-10-19 12:50:00,14156
527911,2010-10-19 12:50:00,16710
527912,2010-10-19 13:00:00,16919
527913,2010-10-19 13:01:00,14332
527917,2010-10-19 13:12:00,14648
527918,2010-10-19 13:13:00,17975
527921,2010-10-19 13:17:00,16119
527922,2010-10-19 13:18:00,13615
527924,2010-10-19 13:19:00,17967
527925,2010-10-19 13:20:00,17397
527926,2010-10-19 13:21:00,13134
527928,2010-10-19 13:28:00,13488
527929,2010-10-19 13:29:00,15207
527933,2010-10-19 13:34:00,13840
527935,2010-10-19 13:38:00,16719
527937,2010-10-19 14:05:00,12594
527938,2010-10-19 14:09:00,13659
527939,2010-10-19 14:09:00,14301
527940,2010-10-19 14:11:00,13931
527941,2010-10-19 14:13:00,13931
527942,2010-10-19 14:30:00,14469
527943,2010-10-19 14:51:00,17137
527944,2010-10-19 14:54:00,13510
527945,2010-10-19 15:03:00,16096
527946,2010-10-19 15:07:00,14541
527948,2010-10-19 15:17:00,17396
527949,2010-10-19 15:23:00,16387
527950,2010-10-19 15:33:00,16795
527954,2010-10-19 16:10:00,14030
527956,2010-10-19 16:11:00,17205
527957,2010-10-19 16:38:00,13081
527958,2010-10-19 16:39:00,17576
527959,2010-10-19 16:56:00,14618
527960,2010-10-19 16:57:00,14618
527961,2010-10-20 09:25:00,13426
527962,2010-10-20 09:27:00,13426
527963,2010-10-20 09:41:00,17894
527964,2010-10-20 09:45:00,14790
527965,2010-10-20 09:46:00,17865
527966,2010-10-20 09:48:00,17865
527968,2010-10-20 09:59:00,16133
527969,2010-10-20 10:01:00,13985
527970,2010-10-20 10:03:00,13981
527971,2010-10-20 10:09:00,13373
527972,2010-10-20 10:10:00,15608
527974,2010-10-20 10:15:00,13502
527975,2010-10-20 10:22:00,15617
527976,2010-10-20 10:24:00,12971
527977,2010-10-20 10:40:00,14617
527978,2010-10-20 10:45:00,12523
527979,2010-10-20 10:50:00,14631
527992,2010-10-20 11:06:00,15081
528037,2010-10-20 11:26:00,16098
528040,2010-10-20 11:32:00,13557
528051,2010-10-20 11:41:00,15874
528052,2010-10-20 11:42:00,15377
528053,2010-10-20 11:42:00,18066
528054,2010-10-20 11:44:00,12748
528055,2010-10-20 11:48:00,13777
528056,2010-10-20 11:49:00,14692
528057,2010-10-20 11:58:00,18241
528058,2010-10-20 12:00:00,16201
528060,2010-10-20 12:13:00,16776
528061,2010-10-20 12:16:00,17732
528069,2010-10-20 12:22:00,17706
528070,2010-10-20 12:24:00,14543
528071,2010-10-20 12:25:00,14460
528072,2010-10-20 12:25:00,14543
528073,2010-10-20 12:26:00,14700
528074,2010-10-20 12:31:00,16817
528076,2010-10-20 12:42:00,16523
528077,2010-10-20 12:44:00,13995
528078,2010-10-20 12:45:00,14746
528079,2010-10-20 12:47:00,15501
528080,2010-10-20 12:52:00,14746
528081,2010-10-20 12:52:00,12872
528082,2010-10-20 12:53:00,16521
528083,2010-10-20 12:56:00,16916
528084,2010-10-20 13:00:00,16898
528085,2010-10-20 13:05:00,12980
528086,2010-10-20 13:08:00,15602
528087,2010-10-20 13:09:00,16521
528088,2010-10-20 13:11:00,13703
528089,2010-10-20 13:12:00,14449
528090,2010-10-20 13:15:00,13292
528091,2010-10-20 13:17:00,16748
528092,2010-10-20 13:19:00,14449
528094,2010-10-20 13:25:00,13506
528095,2010-10-20 13:26:00,14656
528097,2010-10-20 13:29:00,17322
528098,2010-10-20 13:30:00,13740
528101,2010-10-20 13:40:00,14344
528102,2010-10-20 13:40:00,15572
528104,2010-10-20 13:42:00,13842
528105,2010-10-20 13:43:00,15291
528106,2010-10-20 13:43:00,15311
528108,2010-10-20 13:48:00,15311
528109,2010-10-20 14:06:00,13557
528110,2010-10-20 14:08:00,13001
528111,2010-10-20 14:10:00,16702
528112,2010-10-20 14:22:00,17457
528113,2010-10-20 14:22:00,16642
528114,2010-10-20 14:22:00,14911
528115,2010-10-20 14:23:00,13723
528117,2010-10-20 14:28:00,12421
528118,2010-10-20 14:28:00,18008
528119,2010-10-20 14:31:00,15061
528120,2010-10-20 14:33:00,15061
528121,2010-10-20 14:34:00,15061
528122,2010-10-20 14:36:00,15061
528123,2010-10-20 14:38:00,13104
528124,2010-10-20 14:41:00,13065
528125,2010-10-20 14:42:00,16903
528126,2010-10-20 14:42:00,16797
528129,2010-10-20 14:58:00,14062
528130,2010-10-20 14:59:00,13723
528131,2010-10-20 15:02:00,14878
528133,2010-10-20 15:08:00,14878
528134,2010-10-20 15:09:00,15647
528135,2010-10-20 15:15:00,12530
528136,2010-10-20 15:16:00,14624
528137,2010-10-20 15:21:00,17044
528138,2010-10-20 15:24:00,12931
528139,2010-10-20 15:25:00,16372
528140,2010-10-20 15:35:00,16011
528141,2010-10-20 15:36:00,16019
528142,2010-10-20 15:43:00,15523
528146,2010-10-20 16:01:00,14612
528147,2010-10-20 16:04:00,17038
528150,2010-10-20 16:15:00,13824
528151,2010-10-20 16:26:00,14062
528152,2010-10-20 16:27:00,12387
528153,2010-10-20 16:28:00,17396
528154,2010-10-20 16:35:00,12643
528156,2010-10-20 17:12:00,17817
528157,2010-10-20 17:20:00,15189
528158,2010-10-20 17:33:00,14031
528159,2010-10-21 07:48:00,13081
528160,2010-10-21 08:52:00,16043
528161,2010-10-21 09:17:00,16825
528162,2010-10-21 09:19:00,14180
528164,2010-10-21 09:43:00,13368
528165,2010-10-21 09:45:00,13468
528166,2010-10-21 09:48:00,12586
528167,2010-10-21 09:49:00,18247
528169,2010-10-21 09:55:00,13117
528170,2010-10-21 10:04:00,13374
528172,2010-10-21 10:10:00,14644
528175,2010-10-21 10:25:00,12820
528176,2010-10-21 10:28:00,12725
528177,2010-10-21 10:46:00,17017
528178,2010-10-21 10:47:00,17017
528179,2010-10-21 10:49:00,14227
528180,2010-10-21 10:53:00,16316
528181,2010-10-21 10:55:00,15271
528184,2010-10-21 11:10:00,15358
528235,2010-10-21 11:40:00,17096
528239,2010-10-21 11:42:00,16954
528255,2010-10-21 11:47:00,17068
528257,2010-10-21 11:48:00,14688
528263,2010-10-21 11:52:00,16412
528276,2010-10-21 11:56:00,16992
528304,2010-10-21 12:05:00,16550
528305,2010-10-21 12:09:00,17834
528306,2010-10-21 12:09:00,16590
528308,2010-10-21 12:11:00,14527
528310,2010-10-21 12:14:00,14156
528311,2010-10-21 12:17:00,17924
528313,2010-10-21 12:22:00,13047
528314,2010-10-21 12:23:00,13047
528316,2010-10-21 12:30:00,14911
528318,2010-10-21 12:38:00,16933
528319,2010-10-21 12:43:00,17483
528320,2010-10-21 12:52:00,13386
528321,2010-10-21 12:53:00,14606
528322,2010-10-21 12:53:00,14113
528323,2010-10-21 12:56:00,15953
528324,2010-10-21 13:02:00,13092
528325,2010-10-21 13:02:00,15680
528326,2010-10-21 13:07:00,13195
528327,2010-10-21 13:20:00,16065
528328,2010-10-21 13:20:00,14045
528329,2010-10-21 13:23:00,13891
528330,2010-10-21 13:27:00,13836
528333,2010-10-21 13:43:00,13534
528334,2010-10-21 13:44:00,13534
528335,2010-10-21 13:45:00,12400
528336,2010-10-21 13:57:00,15995
528337,2010-10-21 14:02:00,15255
528338,2010-10-21 14:03:00,15257
528340,2010-10-21 14:05:00,17673
528341,2010-10-21 14:05:00,17389
528342,2010-10-21 14:08:00,14148
528349,2010-10-21 14:21:00,13936
528350,2010-10-21 14:26:00,16422
528351,2010-10-21 14:29:00,13166
528352,2010-10-21 14:29:00,18243
528353,2010-10-21 14:29:00,15251
528354,2010-10-21 14:47:00,16310
528356,2010-10-21 14:55:00,12877
528357,2010-10-21 15:07:00,14216
528359,2010-10-21 15:32:00,16167
528361,2010-10-21 15:33:00,16167
528362,2010-10-21 15:35:00,14000
528363,2010-10-21 15:38:00,14442
528364,2010-10-21 15:39:00,14442
528366,2010-10-21 16:20:00,14911
528367,2010-10-21 16:29:00,13077
528368,2010-10-21 16:30:00,13581
528369,2010-10-21 16:33:00,15159
528372,2010-10-21 16:55:00,17290
528374,2010-10-21 17:22:00,16540
528375,2010-10-21 17:29:00,13093
528376,2010-10-21 17:33:00,13093
528377,2010-10-21 17:38:00,15998
528383,2010-10-21 18:21:00,14686
528384,2010-10-21 18:27:00,14686
528385,2010-10-21 18:31:00,14686
528386,2010-10-21 18:32:00,14911
528387,2010-10-21 18:36:00,15645
528388,2010-10-21 18:37:00,13093
528390,2010-10-21 18:38:00,13093
528391,2010-10-21 18:39:00,13093
528394,2010-10-21 19:01:00,13291
528395,2010-10-21 19:28:00,14702
528396,2010-10-22 08:24:00,15637
528397,2010-10-22 08:41:00,12972
528399,2010-10-22 08:51:00,14156
528400,2010-10-22 08:52:00,14156
528405,2010-10-22 09:06:00,16777
528407,2010-10-22 09:09:00,17863
528408,2010-10-22 09:10:00,14440
528414,2010-10-22 09:31:00,12960
528417,2010-10-22 09:36:00,14156
528419,2010-10-22 09:44:00,12615
528422,2010-10-22 09:45:00,12615
528423,2010-10-22 09:48:00,13629
528424,2010-10-22 09:53:00,12899
528429,2010-10-22 10:04:00,14460
528431,2010-10-22 10:14:00,12973
528432,2010-10-22 10:21:00,18075
528434,2010-10-22 10:29:00,16161
528435,2010-10-22 10:29:00,12418
528436,2010-10-22 10:35:00,13107
528438,2010-10-22 10:40:00,12419
528440,2010-10-22 10:44:00,15900
528443,2010-10-22 10:59:00,16497
528444,2010-10-22 11:00:00,16497
528445,2010-10-22 11:00:00,12748
528447,2010-10-22 11:07:00,15805
528448,2010-10-22 11:09:00,15805
528450,2010-10-22 11:19:00,16226
528452,2010-10-22 11:26:00,14945
528470,2010-10-22 11:40:00,16392
528471,2010-10-22 11:41:00,16053
528472,2010-10-22 11:42:00,16053
528473,2010-10-22 11:43:00,16709
528474,2010-10-22 11:45:00,14866
528475,2010-10-22 11:55:00,13746
528477,2010-10-22 12:02:00,18022
528478,2010-10-22 12:03:00,14290
528493,2010-10-22 12:13:00,13266
528494,2010-10-22 12:19:00,15314
528504,2010-10-22 12:22:00,16428
528505,2010-10-22 12:26:00,17428
528507,2010-10-22 12:29:00,17841
528511,2010-10-22 12:30:00,18223
528532,2010-10-22 12:35:00,17841
528534,2010-10-22 12:35:00,15434
528571,2010-10-22 12:59:00,12621
528574,2010-10-22 13:10:00,13106
528575,2010-10-22 13:11:00,13018
528576,2010-10-22 13:13:00,12369
528579,2010-10-22 13:18:00,12931
528580,2010-10-22 13:18:00,14309
528581,2010-10-22 13:27:00,18055
528582,2010-10-22 13:31:00,15311
528583,2010-10-22 13:35:00,17757
528584,2010-10-22 13:38:00,16775
528585,2010-10-22 13:44:00,17191
528586,2010-10-22 13:59:00,17191
528588,2010-10-22 14:03:00,14080
528592,2010-10-22 14:06:00,13316
528595,2010-10-22 14:30:00,15067
528596,2010-10-22 14:34:00,13750
528597,2010-10-22 14:49:00,13155
528598,2010-10-22 14:53:00,15750
528599,2010-10-22 14:55:00,15606
528600,2010-10-22 14:57:00,12787
528601,2010-10-22 14:58:00,14870
528605,2010-10-22 15:24:00,15865
528607,2010-10-22 15:31:00,12748
528608,2010-10-22 15:37:00,15073
528609,2010-10-22 15:42:00,16491
528610,2010-10-22 15:44:00,14824
528612,2010-10-22 15:57:00,14728
528614,2010-10-22 16:11:00,13059
528615,2010-10-22 16:36:00,17231
528616,2010-10-22 17:01:00,15485
528617,2010-10-22 17:04:00,13165
528618,2010-10-22 17:07:00,13263
528619,2010-10-24 10:33:00,17139
528620,2010-10-24 10:33:00,17243
528621,2010-10-24 10:41:00,14800
528622,2010-10-24 10:50:00,17204
528623,2010-10-24 10:54:00,16010
528624,2010-10-24 10:56:00,17358
528625,2010-10-24 10:56:00,17843
528627,2010-10-24 11:14:00,16746
528628,2010-10-24 11:17:00,13241
528629,2010-10-24 11:18:00,13654
528630,2010-10-24 11:18:00,17389
528631,2010-10-24 11:19:00,13941
528632,2010-10-24 11:21:00,16351
528633,2010-10-24 11:25:00,13544
528634,2010-10-24 11:31:00,16814
528635,2010-10-24 11:31:00,17470
528636,2010-10-24 11:35:00,16693
528637,2010-10-24 11:39:00,16979
528638,2010-10-24 11:40:00,16024
528639,2010-10-24 11:42:00,16024
528640,2010-10-24 11:47:00,13555
528641,2010-10-24 11:49:00,12494
528642,2010-10-24 11:50:00,13295
528643,2010-10-24 11:57:00,17407
528644,2010-10-24 12:00:00,14553
528645,2010-10-24 12:14:00,15994
528646,2010-10-24 12:24:00,14532
528647,2010-10-24 12:36:00,14277
528648,2010-10-24 12:39:00,16445
528649,2010-10-24 12:40:00,13327
528657,2010-10-24 12:44:00,14277
528659,2010-10-24 12:44:00,15723
528667,2010-10-24 12:46:00,17871
528673,2010-10-24 12:51:00,15059
528676,2010-10-24 12:51:00,14211
528683,2010-10-24 12:54:00,14211
528693,2010-10-24 13:00:00,12748
528694,2010-10-24 13:01:00,15059
528705,2010-10-24 13:07:00,13137
528706,2010-10-24 13:08:00,18260
528708,2010-10-24 13:09:00,15248
528711,2010-10-24 13:10:00,16373
528725,2010-10-24 13:17:00,17377
528726,2010-10-24 13:20:00,17377
528727,2010-10-24 13:21:00,15640
528728,2010-10-24 13:21:00,17260
528729,2010-10-24 13:24:00,13333
528730,2010-10-24 13:28:00,13574
528731,2010-10-24 13:35:00,16983
528732,2010-10-24 13:46:00,13948
528733,2010-10-24 13:54:00,15640
528734,2010-10-24 13:55:00,17435
528735,2010-10-24 13:57:00,13240
528736,2010-10-24 14:06:00,13073
528737,2010-10-24 14:06:00,18065
528738,2010-10-24 14:07:00,16422
528739,2010-10-24 14:07:00,16920
528740,2010-10-24 14:08:00,13977
528741,2010-10-24 14:08:00,15665
528742,2010-10-24 14:11:00,13118
528743,2010-10-24 14:16:00,17858
528744,2010-10-24 14:21:00,18110
528745,2010-10-24 14:35:00,14551
528746,2010-10-24 14:37:00,14243
528747,2010-10-24 14:40:00,16770
528748,2010-10-24 14:42:00,14551
528749,2010-10-24 14:45:00,14551
528750,2010-10-24 14:45:00,14183
528752,2010-10-24 14:53:00,16677
528753,2010-10-24 14:59:00,16655
528754,2010-10-24 15:08:00,15796
528755,2010-10-24 15:16:00,16923
528757,2010-10-24 15:28:00,12720
528758,2010-10-24 15:29:00,18116
528759,2010-10-24 15:29:00,15337
528760,2010-10-24 15:41:00,14861
528761,2010-10-24 15:42:00,13898
528762,2010-10-24 15:51:00,13565
528763,2010-10-24 15:57:00,12926
528764,2010-10-24 16:03:00,16904
528765,2010-10-24 16:09:00,16726
528766,2010-10-24 16:13:00,13564
528767,2010-10-25 08:12:00,14911
528768,2010-10-25 08:27:00,14181
528769,2010-10-25 09:08:00,15260
528770,2010-10-25 09:13:00,15065
528771,2010-10-25 09:20:00,17325
528772,2010-10-25 09:40:00,15174
528775,2010-10-25 09:57:00,16133
528782,2010-10-25 10:00:00,13462
528783,2010-10-25 10:00:00,13769
528789,2010-10-25 10:01:00,14197
528798,2010-10-25 10:04:00,12841
528824,2010-10-25 10:14:00,14040
528838,2010-10-25 10:25:00,16193
528851,2010-10-25 10:40:00,17981
528852,2010-10-25 10:41:00,14766
528853,2010-10-25 10:41:00,12481
528865,2010-10-25 11:10:00,17393
528866,2010-10-25 11:16:00,15955
528868,2010-10-25 11:33:00,15976
528869,2010-10-25 11:43:00,17236
528870,2010-10-25 11:43:00,17364
528871,2010-10-25 11:45:00,15294
528872,2010-10-25 11:48:00,15311
528874,2010-10-25 11:54:00,16005
528875,2010-10-25 12:02:00,13102
528876,2010-10-25 12:08:00,15370
528880,2010-10-25 12:18:00,13733
528881,2010-10-25 12:18:00,14292
528882,2010-10-25 12:19:00,15039
528883,2010-10-25 12:20:00,14690
528888,2010-10-25 12:34:00,13408
528889,2010-10-25 12:34:00,14249
528890,2010-10-25 12:34:00,16919
528891,2010-10-25 12:37:00,13408
528892,2010-10-25 12:42:00,13050
528893,2010-10-25 12:47:00,14606
528895,2010-10-25 13:03:00,12748
528896,2010-10-25 13:04:00,12790
528897,2010-10-25 13:06:00,15646
528898,2010-10-25 13:07:00,14718
528901,2010-10-25 13:14:00,14534
528906,2010-10-25 13:25:00,16143
528908,2010-10-25 13:30:00,13319
528909,2010-10-25 13:30:00,14515
528910,2010-10-25 13:31:00,13319
528912,2010-10-25 13:40:00,16241
528913,2010-10-25 13:43:00,17432
528915,2010-10-25 13:57:00,17432
528916,2010-10-25 14:01:00,16782
528917,2010-10-25 14:03:00,17432
528918,2010-10-25 14:24:00,18016
528919,2010-10-25 14:27:00,16259
528920,2010-10-25 14:27:00,12417
528921,2010-10-25 14:32:00,15064
528922,2010-10-25 14:35:00,15747
528923,2010-10-25 14:41:00,14413
528924,2010-10-25 14:46:00,14353
528926,2010-10-25 14:51:00,14065
528927,2010-10-25 15:02:00,12748
528928,2010-10-25 15:04:00,16748
528940,2010-10-25 15:30:00,17025
528944,2010-10-25 15:36:00,15142
528945,2010-10-25 15:42:00,17396
528946,2010-10-25 15:51:00,17867
528948,2010-10-25 15:57:00,17070
528949,2010-10-25 16:08:00,14911
528950,2010-10-25 16:22:00,17767
528951,2010-10-25 16:43:00,17450
528954,2010-10-26 08:11:00,14156
528955,2010-10-26 08:14:00,14156
528956,2010-10-26 08:41:00,17083
528957,2010-10-26 08:49:00,12475
528959,2010-10-26 09:25:00,12411
528960,2010-10-26 09:37:00,16186
528961,2010-10-26 09:45:00,14640
528962,2010-10-26 09:47:00,14740
528963,2010-10-26 09:52:00,15366
528964,2010-10-26 09:54:00,17327
528965,2010-10-26 09:59:00,16087
528966,2010-10-26 10:03:00,16863
528967,2010-10-26 10:14:00,14673
528968,2010-10-26 10:22:00,14298
528969,2010-10-26 10:23:00,14298
528970,2010-10-26 10:24:00,14298
528971,2010-10-26 10:26:00,17044
528972,2010-10-26 10:29:00,13027
528973,2010-10-26 10:34:00,14219
528974,2010-10-26 10:36:00,16785
528985,2010-10-26 11:07:00,13363
528989,2010-10-26 11:17:00,14897
528990,2010-10-26 11:21:00,14524
528991,2010-10-26 11:23:00,16168
529000,2010-10-26 11:32:00,15620
529009,2010-10-26 11:36:00,16962
529010,2010-10-26 11:36:00,17696
529028,2010-10-26 11:44:00,14324
