customer_id,last_purchase,frequency,monetary,recency,R,F,M,RFM_Score,Segment
15394,2011-11-30 11:49:00,11,5286.8,8,4,4,4,12,High-Value
15395,2011-01-18 12:40:00,1,107.45,324,2,1,1,4,One-Time
15396,2011-08-19 10:56:00,2,796.38,111,2,2,2,6,Other
15397,2011-02-23 09:25:00,1,94.0,288,2,1,1,4,One-Time
15398,2011-11-23 16:47:00,2,1345.53,15,4,2,3,9,High-Value
15399,2011-12-08 13:04:00,3,815.77,0,4,2,2,8,Other
15400,2011-09-08 13:57:00,8,1302.3,91,3,4,3,10,High-Value
15401,2010-09-13 13:42:00,2,216.95,451,1,2,1,4,At-Risk
15402,2011-07-14 12:17:00,6,1830.12,147,2,3,3,8,Other
15403,2010-08-05 12:21:00,2,170.88,490,1,2,1,4,At-Risk
15404,2010-11-29 11:03:00,1,257.06,374,2,1,1,4,One-Time
15405,2011-06-03 14:44:00,2,659.84,188,2,2,2,6,Other
15406,2011-11-08 13:22:00,4,975.87,30,3,3,3,9,High-Value
15407,2011-11-06 11:55:00,4,1046.74,32,3,3,3,9,High-Value
15408,2011-03-20 15:02:00,1,267.18,263,2,1,1,4,One-Time
15409,2009-12-18 15:35:00,1,131.25,720,1,1,1,3,At-Risk
15410,2011-09-16 14:47:00,10,4685.72,83,3,4,4,11,High-Value
15411,2011-11-13 15:19:00,4,1348.93,25,3,3,3,9,High-Value
15412,2011-06-21 15:24:00,1,190.53,170,2,1,1,4,One-Time
15413,2010-01-17 11:33:00,5,6798.72,690,1,3,4,8,At-Risk
15414,2011-11-30 09:50:00,3,774.9,8,4,2,2,8,Other
15415,2011-01-30 14:13:00,1,559.61,312,2,1,2,5,Other
15416,2011-10-06 09:38:00,7,4572.82,63,3,4,4,11,High-Value
15417,2011-09-15 15:26:00,1,508.8,84,3,1,2,6,Other
15418,2010-10-10 13:38:00,2,449.42,424,1,2,2,5,At-Risk
15419,2011-11-15 09:23:00,1,135.86,23,4,1,1,6,One-Time
15420,2010-10-01 15:46:00,6,743.0,433,1,3,2,6,At-Risk
15421,2011-10-12 09:20:00,10,3805.34,57,3,4,4,11,High-Value
15422,2011-01-20 16:17:00,7,1619.97,322,2,4,3,9,High-Value
15423,2011-11-01 14:01:00,3,266.89,37,3,2,1,6,Other
15424,2011-03-30 13:02:00,3,597.78,253,2,2,2,6,Other
15425,2010-11-04 18:13:00,4,1941.12,399,1,3,3,7,At-Risk
15426,2011-11-20 15:36:00,9,2156.35,18,4,4,3,11,High-Value
15427,2011-11-06 14:29:00,3,1430.54,32,3,2,3,8,Other
15428,2011-11-24 16:54:00,4,762.75,14,4,3,2,9,High-Value
15429,2011-11-13 12:28:00,2,397.35,25,3,2,2,7,Other
15430,2010-08-29 10:42:00,2,954.75,466,1,2,3,6,At-Risk
15431,2010-07-25 12:44:00,1,153.24,501,1,1,1,3,At-Risk
15432,2011-11-16 16:30:00,2,320.76,22,4,2,1,7,Other
15433,2011-05-10 10:45:00,2,533.3,212,2,2,2,6,Other
15434,2011-12-01 13:33:00,11,2567.06,7,4,4,4,12,High-Value
15435,2011-11-17 16:39:00,1,149.29,21,4,1,1,6,One-Time
15436,2011-11-27 16:05:00,3,1067.75,11,4,2,3,9,High-Value
15437,2011-03-22 13:11:00,2,393.45,261,2,2,2,6,Other
15438,2011-07-31 14:19:00,1,156.58,130,2,1,1,4,One-Time
15439,2010-10-31 10:38:00,4,1269.05,403,1,3,3,7,At-Risk
15440,2011-10-16 12:16:00,3,383.68,53,3,2,2,7,Other
15441,2010-11-08 15:50:00,3,1254.21,395,1,2,3,6,At-Risk
15442,2011-04-05 12:24:00,1,594.0,247,2,1,2,5,Other
15443,2011-12-08 10:40:00,14,5114.23,0,4,4,4,12,High-Value
15444,2011-11-30 17:37:00,2,1411.21,8,4,2,3,9,High-Value
15445,2011-03-20 15:06:00,2,284.5,263,2,2,1,5,Other
15446,2010-11-28 11:59:00,3,396.75,375,2,2,2,6,Other
15447,2011-01-13 11:26:00,5,492.88,329,2,3,2,7,Other
15448,2011-01-31 10:42:00,2,788.81,311,2,2,2,6,Other
15449,2011-11-13 15:02:00,3,974.52,25,3,2,3,8,Other
15450,2011-11-09 17:11:00,1,429.84,29,3,1,2,6,Other
15451,2010-10-01 13:40:00,2,226.86,433,1,2,1,4,At-Risk
15452,2011-11-10 12:13:00,6,1785.11,28,3,3,3,9,High-Value
15453,2011-12-08 10:59:00,7,1371.77,0,4,4,3,11,High-Value
15454,2010-12-12 14:21:00,2,303.89,361,2,2,1,5,Other
15455,2010-04-21 12:43:00,1,38.25,596,1,1,1,3,At-Risk
15456,2011-03-01 13:51:00,10,2091.52,282,2,4,3,9,High-Value
15457,2011-03-22 15:31:00,1,237.07,261,2,1,1,4,One-Time
15458,2011-11-14 13:08:00,2,370.44,24,4,2,2,8,Other
15459,2010-10-18 15:25:00,2,202.83,416,1,2,1,4,At-Risk
15460,2010-12-20 16:08:00,1,214.26,353,2,1,1,4,One-Time
15461,2010-09-05 12:31:00,2,429.7,459,1,2,2,5,At-Risk
15462,2011-09-06 13:11:00,4,737.05,93,3,3,2,8,Loyal
15463,2011-11-10 12:57:00,1,126.14,28,3,1,1,5,One-Time
15464,2011-01-05 15:56:00,1,1044.65,337,2,1,3,6,Other
15465,2011-11-20 10:11:00,32,12100.4,18,4,4,4,12,High-Value
15466,2011-09-15 14:08:00,4,1560.46,84,3,3,3,9,High-Value
15467,2011-11-30 14:17:00,3,524.88,8,4,2,2,8,Other
15468,2011-10-19 13:49:00,3,1430.48,50,3,2,3,8,Other
15469,2011-10-20 16:21:00,3,874.25,49,3,2,3,8,Other
15470,2010-05-13 09:35:00,1,63.42,574,1,1,1,3,At-Risk
15471,2011-12-07 14:12:00,3,1292.01,1,4,2,3,9,High-Value
15472,2011-08-18 15:17:00,1,371.56,112,2,1,2,5,Other
15473,2011-11-25 15:15:00,8,2046.0,13,4,4,3,11,High-Value
15474,2010-04-23 11:14:00,1,150.35,594,1,1,1,3,At-Risk
15475,2011-09-23 15:20:00,1,454.11,76,3,1,2,6,Other
15476,2010-11-24 15:17:00,4,2209.98,379,1,3,3,7,At-Risk
15477,2010-02-28 10:37:00,1,368.4,648,1,1,2,4,At-Risk
15478,2011-10-30 14:19:00,3,1940.98,39,3,2,3,8,Other
15479,2009-12-06 15:08:00,1,147.4,732,1,1,1,3,At-Risk
15480,2011-08-15 14:32:00,3,3592.25,115,2,2,4,8,Other
15481,2010-11-03 14:52:00,1,1993.34,400,1,1,3,5,At-Risk
15482,2011-11-24 10:46:00,18,14377.36,14,4,4,4,12,High-Value
15483,2011-07-01 13:07:00,10,810.68,160,2,4,2,8,Other
15484,2011-12-08 15:03:00,6,4652.1,0,4,3,4,11,High-Value
15485,2011-11-09 14:31:00,7,4810.92,29,3,4,4,11,High-Value
15486,2010-06-30 13:15:00,1,102.0,526,1,1,1,3,At-Risk
15487,2010-01-29 12:07:00,1,231.32,678,1,1,1,3,At-Risk
15488,2011-09-08 10:11:00,5,431.92,91,3,3,2,8,Loyal
15489,2011-11-17 08:53:00,8,2419.61,21,4,4,4,12,High-Value
15490,2010-10-05 13:11:00,1,210.85,429,1,1,1,3,At-Risk
15491,2011-09-05 15:56:00,6,3100.09,94,3,3,4,10,High-Value
15492,2011-11-11 14:53:00,2,659.46,27,3,2,2,7,Other
15493,2011-11-07 12:04:00,9,4113.19,31,3,4,4,11,High-Value
15494,2011-11-18 14:51:00,5,3702.6,20,4,3,4,11,High-Value
15495,2010-11-25 13:46:00,1,246.5,378,2,1,1,4,One-Time
15496,2010-03-18 13:16:00,1,146.14,630,1,1,1,3,At-Risk
15497,2011-11-22 11:51:00,9,8657.39,16,4,4,4,12,High-Value
15498,2011-12-07 12:48:00,44,24972.86,1,4,4,4,12,High-Value
15499,2009-12-16 12:17:00,1,158.65,722,1,1,1,3,At-Risk
15500,2011-12-01 13:47:00,4,1131.56,7,4,3,3,10,High-Value
15501,2010-10-31 11:15:00,2,399.95,403,1,2,2,5,At-Risk
15502,2011-11-24 12:48:00,12,9542.92,14,4,4,4,12,High-Value
15503,2010-12-12 10:57:00,2,257.3,361,2,2,1,5,Other
15504,2011-09-19 13:45:00,4,391.45,80,3,3,2,8,Loyal
15505,2011-10-18 07:56:00,5,3610.96,51,3,3,4,10,High-Value
15506,2011-11-17 12:11:00,6,2030.33,21,4,3,3,10,High-Value
15507,2011-06-21 11:19:00,1,475.86,170,2,1,2,5,Other
15508,2011-06-03 15:43:00,6,1000.27,188,2,3,3,8,Other
15509,2010-11-24 14:48:00,1,152.41,379,1,1,1,3,At-Risk
15510,2011-01-13 12:10:00,1,250.0,329,2,1,1,4,One-Time
15511,2011-11-28 09:43:00,5,900.53,10,4,3,3,10,High-Value
15512,2011-07-07 10:20:00,4,331.58,154,2,3,1,6,Other
15513,2011-11-06 14:36:00,35,26437.05,32,3,4,4,11,High-Value
15514,2011-11-27 14:40:00,18,6388.28,11,4,4,4,12,High-Value
15515,2010-11-17 13:39:00,1,171.81,386,1,1,1,3,At-Risk
15516,2011-10-26 10:51:00,3,62.43,43,3,2,1,6,Other
15517,2011-04-20 14:02:00,1,267.03,232,2,1,1,4,One-Time
15518,2011-10-06 13:05:00,15,4189.99,63,3,4,4,11,High-Value
15519,2010-11-21 14:35:00,2,344.61,382,1,2,2,5,At-Risk
15520,2011-12-08 10:58:00,1,343.5,0,4,1,2,7,Other
15521,2011-10-30 13:42:00,16,7087.64,39,3,4,4,11,High-Value
15522,2011-11-07 11:26:00,2,397.99,31,3,2,2,7,Other
15523,2011-09-16 16:29:00,16,17259.19,83,3,4,4,11,High-Value
15524,2011-11-15 12:09:00,2,591.4,23,4,2,2,8,Other
15525,2011-12-07 14:43:00,4,887.72,1,4,3,3,10,High-Value
15526,2011-11-06 15:04:00,2,148.44,32,3,2,1,6,Other
15527,2011-11-21 12:17:00,23,5554.04,17,4,4,4,12,High-Value
15528,2011-03-30 16:14:00,1,229.33,253,2,1,1,4,One-Time
15529,2011-11-17 11:29:00,12,4781.11,21,4,4,4,12,High-Value
15530,2011-11-18 12:25:00,5,1808.68,20,4,3,3,10,High-Value
15531,2011-12-01 18:43:00,2,1972.39,7,4,2,3,9,High-Value
15532,2011-11-14 14:51:00,10,3717.2,24,4,4,4,12,High-Value
15533,2011-11-20 15:35:00,3,807.57,18,4,2,2,8,Other
15534,2009-12-14 12:48:00,1,162.25,724,1,1,1,3,At-Risk
15535,2011-06-19 16:02:00,6,1044.37,172,2,3,3,8,Other
15536,2010-10-26 16:31:00,1,259.09,408,1,1,1,3,At-Risk
15537,2011-06-29 13:10:00,1,110.92,162,2,1,1,4,One-Time
15538,2010-06-20 10:49:00,6,3358.4,536,1,3,4,8,At-Risk
15539,2011-12-02 13:36:00,1,538.46,6,4,1,2,7,Other
15540,2011-11-28 13:51:00,2,460.68,10,4,2,2,8,Other
15541,2011-08-17 14:58:00,1,85.13,113,2,1,1,4,One-Time
15542,2010-07-15 13:32:00,3,855.71,511,1,2,2,5,At-Risk
15543,2011-02-24 15:26:00,2,242.26,287,2,2,1,5,Other
15544,2011-11-30 16:43:00,20,7807.89,8,4,4,4,12,High-Value
15545,2011-10-16 13:24:00,2,288.97,53,3,2,1,6,Other
15546,2010-04-12 11:51:00,2,1079.1,605,1,2,3,6,At-Risk
15547,2011-12-02 12:52:00,26,10002.65,6,4,4,4,12,High-Value
15548,2010-04-23 12:20:00,1,158.09,594,1,1,1,3,At-Risk
15549,2011-09-23 16:22:00,8,2330.41,76,3,4,4,11,High-Value
15550,2011-12-05 15:38:00,12,2211.05,3,4,4,3,11,High-Value
15551,2011-11-03 12:37:00,7,1679.81,35,3,4,3,10,High-Value
15552,2011-05-06 14:47:00,2,252.52,216,2,2,1,5,Other
15553,2011-10-10 14:02:00,1,428.93,59,3,1,2,6,Other
15554,2011-03-07 09:00:00,1,217.2,276,2,1,1,4,One-Time
15555,2011-11-27 16:19:00,36,11233.78,11,4,4,4,12,High-Value
15556,2011-11-15 16:08:00,1,279.77,23,4,1,1,6,One-Time
15557,2011-11-11 12:46:00,1,468.91,27,3,1,2,6,Other
15558,2010-03-10 15:25:00,1,202.68,638,1,1,1,3,At-Risk
15559,2010-05-20 14:06:00,1,1109.4,567,1,1,3,5,At-Risk
15560,2010-11-07 10:15:00,2,153.52,396,1,2,1,4,At-Risk
15561,2011-11-28 11:07:00,8,1934.39,10,4,4,3,11,High-Value
15562,2010-12-23 09:55:00,3,671.43,350,2,2,2,6,Other
15563,2011-11-17 12:59:00,6,2820.46,21,4,3,4,11,High-Value
15564,2010-09-02 15:52:00,2,70.74,462,1,2,1,4,At-Risk
15565,2011-10-20 14:33:00,2,173.16,49,3,2,1,6,Other
15566,2010-11-12 12:11:00,2,227.87,391,1,2,1,4,At-Risk
15567,2011-11-21 10:48:00,1,186.01,17,4,1,1,6,One-Time
15568,2011-12-07 11:27:00,3,758.29,1,4,2,2,8,Other
15569,2011-08-28 10:15:00,10,3583.45,102,2,4,4,10,High-Value
15570,2011-12-02 14:47:00,25,8736.49,6,4,4,4,12,High-Value
15571,2011-11-28 10:02:00,14,3892.35,10,4,4,4,12,High-Value
15572,2011-12-05 10:09:00,10,3965.2,3,4,4,4,12,High-Value
15573,2011-11-08 11:38:00,5,1180.47,30,3,3,3,9,High-Value
15574,2011-06-15 12:01:00,6,1101.44,176,2,3,3,8,Other
15575,2010-03-30 12:50:00,1,30.1,618,1,1,1,3,At-Risk
15576,2011-11-02 12:03:00,1,921.37,36,3,1,3,7,Other
15577,2011-07-11 17:03:00,5,396.03,150,2,3,2,7,Other
15578,2011-06-30 13:03:00,1,127.1,161,2,1,1,4,One-Time
15579,2011-10-02 12:45:00,5,1250.63,67,3,3,3,9,High-Value
15580,2010-11-28 11:00:00,8,1375.39,375,2,4,3,9,High-Value
15581,2011-07-06 14:04:00,34,4505.16,155,2,4,4,10,High-Value
15582,2011-11-15 09:55:00,3,682.91,23,4,2,2,8,Other
15583,2010-11-28 15:04:00,1,95.96,375,2,1,1,4,One-Time
15584,2011-11-16 10:55:00,6,1268.2,22,4,3,3,10,High-Value
15585,2011-06-16 08:38:00,1,455.3,175,2,1,2,5,Other
15586,2010-04-26 11:00:00,3,1139.1,591,1,2,3,6,At-Risk
15587,2011-10-20 13:37:00,7,1522.08,49,3,4,3,10,High-Value
15588,2010-01-31 12:19:00,1,579.6,676,1,1,2,4,At-Risk
15589,2011-03-29 09:54:00,3,478.53,254,2,2,2,6,Other
15590,2010-11-22 14:49:00,5,1496.6,381,1,3,3,7,At-Risk
15591,2010-05-06 09:23:00,3,217.9,581,1,2,1,4,At-Risk
15592,2011-10-24 08:59:00,1,388.58,45,3,1,2,6,Other
15593,2011-09-30 11:46:00,1,199.8,69,3,1,1,5,One-Time
15594,2011-11-24 08:53:00,5,1771.78,14,4,3,3,10,High-Value
15595,2010-08-09 12:27:00,1,357.6,486,1,1,2,4,At-Risk
15596,2011-08-31 10:55:00,9,2727.72,99,2,4,4,10,High-Value
15597,2011-11-04 13:26:00,2,563.37,34,3,2,2,7,Other
15598,2011-10-17 16:04:00,2,548.02,52,3,2,2,7,Other
15599,2011-11-13 11:44:00,3,1250.06,25,3,2,3,8,Other
15600,2010-10-07 14:30:00,4,1199.31,427,1,3,3,7,At-Risk
15601,2011-11-28 15:15:00,30,14191.74,10,4,4,4,12,High-Value
15602,2011-12-01 14:14:00,16,3137.96,7,4,4,4,12,High-Value
15603,2011-09-22 10:04:00,2,88.48,77,3,2,1,6,Other
15604,2011-10-18 14:47:00,1,216.39,51,3,1,1,5,One-Time
15605,2011-11-03 14:17:00,9,1741.95,35,3,4,3,10,High-Value
15606,2011-10-09 15:47:00,17,5230.99,60,3,4,4,11,High-Value
15607,2011-01-07 12:44:00,9,1708.97,335,2,4,3,9,High-Value
15608,2011-11-11 13:20:00,5,1785.98,27,3,3,3,9,High-Value
15609,2011-06-08 13:00:00,1,298.48,183,2,1,1,4,One-Time
15610,2011-10-19 10:36:00,1,112.46,50,3,1,1,5,One-Time
15611,2011-11-30 12:36:00,24,2976.28,8,4,4,4,12,High-Value
15612,2011-11-03 14:52:00,2,195.15,35,3,2,1,6,Other
15613,2010-04-08 12:51:00,1,433.72,609,1,1,2,4,At-Risk
15614,2010-09-28 10:46:00,4,3147.36,436,1,3,4,8,At-Risk
15615,2011-11-29 14:42:00,47,21373.97,9,4,4,4,12,High-Value
15616,2010-09-27 13:10:00,1,317.11,437,1,1,1,3,At-Risk
15617,2010-11-08 16:07:00,3,828.55,395,1,2,2,5,At-Risk
15618,2011-11-07 08:34:00,4,776.85,31,3,3,2,8,Loyal
15619,2011-11-29 08:14:00,1,336.4,9,4,1,1,6,One-Time
15620,2011-10-14 12:41:00,4,1942.36,55,3,3,3,9,High-Value
15621,2011-12-05 14:01:00,4,1293.03,3,4,3,3,10,High-Value
15622,2011-10-27 16:44:00,17,7852.61,42,3,4,4,11,High-Value
15623,2011-07-21 17:26:00,8,2437.05,140,2,4,4,10,High-Value
15624,2011-08-15 11:38:00,4,588.13,115,2,3,2,7,Other
15625,2011-08-28 10:21:00,9,3236.4,102,2,4,4,10,High-Value
15626,2011-09-26 10:03:00,3,1067.52,73,3,2,3,8,Other
15627,2010-09-08 14:14:00,2,566.9,456,1,2,2,5,At-Risk
15628,2011-12-05 10:24:00,17,5333.08,3,4,4,4,12,High-Value
15629,2010-09-15 13:46:00,4,2240.9,449,1,3,3,7,At-Risk
15630,2011-10-25 15:36:00,3,1481.4,44,3,2,3,8,Other
15631,2010-03-07 14:52:00,1,596.67,641,1,1,2,4,At-Risk
15632,2011-11-24 09:51:00,8,3285.31,14,4,4,4,12,High-Value
15633,2010-07-18 13:54:00,13,4335.96,508,1,4,4,9,High-Value
15634,2011-11-22 16:28:00,2,554.65,16,4,2,2,8,Other
15635,2010-11-09 08:58:00,1,100.35,394,1,1,1,3,At-Risk
15636,2011-09-11 11:17:00,4,1444.58,88,3,3,3,9,High-Value
15637,2011-10-18 08:28:00,5,797.59,51,3,3,2,8,Loyal
15638,2010-11-26 11:52:00,6,2265.2,377,2,3,4,9,High-Value
15639,2011-07-28 14:30:00,3,1065.08,133,2,2,3,7,Other
15640,2011-12-05 14:35:00,29,23459.51,3,4,4,4,12,High-Value
15641,2011-08-26 14:04:00,12,5345.55,104,2,4,4,10,High-Value
15642,2009-12-10 11:51:00,1,105.78,728,1,1,1,3,At-Risk
15643,2011-06-01 07:38:00,3,664.0,190,2,2,2,6,Other
15644,2011-06-26 14:54:00,4,803.54,165,2,3,2,7,Other
15645,2011-11-21 11:55:00,3,1054.75,17,4,2,3,9,High-Value
15646,2011-07-05 09:53:00,5,784.81,156,2,3,2,7,Other
15647,2010-10-20 15:09:00,1,169.0,414,1,1,1,3,At-Risk
15648,2011-05-19 15:53:00,2,639.5,203,2,2,2,6,Other
15649,2011-01-07 13:34:00,4,1660.35,335,2,3,3,8,Other
15650,2010-07-06 10:41:00,2,553.88,520,1,2,2,5,At-Risk
15651,2011-11-03 08:41:00,5,1259.06,35,3,3,3,9,High-Value
15652,2011-09-09 14:22:00,5,1405.94,90,3,3,3,9,High-Value
15653,2011-09-08 10:49:00,2,877.44,91,3,2,3,8,Other
15654,2011-11-30 13:08:00,2,922.53,8,4,2,3,9,High-Value
15655,2011-04-10 15:25:00,1,560.67,242,2,1,2,5,Other
15656,2011-10-25 14:56:00,4,748.5,44,3,3,2,8,Loyal
15657,2011-11-17 12:19:00,1,30.0,21,4,1,1,6,One-Time
15658,2011-06-02 15:22:00,8,2117.27,189,2,4,3,9,High-Value
15659,2011-10-27 09:23:00,3,532.49,42,3,2,2,7,Other
15660,2011-11-14 16:58:00,15,2603.69,24,4,4,4,12,High-Value
15661,2011-01-26 13:56:00,8,1215.95,316,2,4,3,9,High-Value
15662,2010-02-16 16:47:00,2,283.73,660,1,2,1,4,At-Risk
15663,2011-08-25 15:50:00,1,138.14,105,2,1,1,4,One-Time
15664,2011-10-20 10:57:00,4,1231.53,49,3,3,3,9,High-Value
15665,2011-06-24 14:57:00,5,3987.07,167,2,3,4,9,High-Value
15666,2010-08-24 16:14:00,2,632.94,471,1,2,2,5,At-Risk
15667,2011-10-31 10:56:00,1,301.32,38,3,1,1,5,One-Time
15668,2011-05-06 10:39:00,1,76.32,216,2,1,1,4,One-Time
15669,2011-10-30 16:03:00,4,684.34,39,3,3,2,8,Loyal
15670,2011-02-16 10:50:00,2,325.2,295,2,2,1,5,Other
15671,2011-11-21 12:43:00,7,2657.13,17,4,4,4,12,High-Value
15672,2009-12-14 16:52:00,1,45.3,724,1,1,1,3,At-Risk
15673,2011-09-12 16:12:00,9,6204.32,87,3,4,4,11,High-Value
15674,2011-09-27 15:17:00,12,6613.52,72,3,4,4,11,High-Value
15675,2011-09-19 13:48:00,4,542.04,80,3,3,2,8,Loyal
15676,2011-11-21 12:40:00,3,3435.76,17,4,2,4,10,High-Value
15677,2011-10-21 15:36:00,3,1305.63,48,3,2,3,8,Other
15678,2011-10-18 09:25:00,3,1825.94,51,3,2,3,8,Other
15679,2011-11-15 16:19:00,4,781.28,23,4,3,2,9,High-Value
15680,2011-11-30 13:46:00,10,4028.69,8,4,4,4,12,High-Value
15681,2011-11-14 16:30:00,14,2989.7,24,4,4,4,12,High-Value
15682,2010-04-19 15:30:00,2,318.24,598,1,2,1,4,At-Risk
15683,2011-08-14 12:56:00,2,524.54,116,2,2,2,6,Other
15684,2010-06-10 18:51:00,3,173.95,546,1,2,1,4,At-Risk
15685,2010-09-15 13:43:00,1,55.98,449,1,1,1,3,At-Risk
15686,2010-10-15 13:50:00,1,90.0,419,1,1,1,3,At-Risk
15687,2011-12-01 08:33:00,9,2993.1,7,4,4,4,12,High-Value
15688,2010-10-17 12:06:00,1,190.57,417,1,1,1,3,At-Risk
15689,2011-08-12 09:37:00,3,521.03,118,2,3,2,7,Other
15690,2011-12-05 15:59:00,2,239.76,3,4,2,1,7,Other
15691,2011-04-01 15:13:00,4,571.3,251,2,3,2,7,Other
15692,2011-11-11 14:12:00,1,191.04,27,3,1,1,5,One-Time
15693,2010-02-18 14:37:00,1,37.5,658,1,1,1,3,At-Risk
15694,2011-12-09 09:44:00,23,9963.48,-1,4,4,4,12,High-Value
15695,2011-03-18 08:32:00,4,1131.04,265,2,3,3,8,Other
15696,2011-11-06 14:02:00,13,3881.22,32,3,4,4,11,High-Value
15697,2010-01-19 09:10:00,1,246.75,688,1,1,1,3,At-Risk
15698,2010-03-25 17:38:00,1,46.2,623,1,1,1,3,At-Risk
15699,2011-11-22 08:26:00,1,309.65,16,4,1,1,6,One-Time
15700,2011-06-20 16:53:00,2,696.68,171,2,2,2,6,Other
15701,2011-12-07 14:39:00,4,1529.0,1,4,3,3,10,High-Value
15702,2010-08-20 14:50:00,1,112.57,475,1,1,1,3,At-Risk
15703,2011-03-20 10:51:00,1,211.5,263,2,1,1,4,One-Time
15704,2011-07-22 13:35:00,6,3734.66,139,2,3,4,9,High-Value
15705,2011-05-22 15:37:00,1,143.1,200,2,1,1,4,One-Time
15706,2011-10-07 10:09:00,4,1060.56,62,3,3,3,9,High-Value
15707,2011-11-04 14:35:00,4,916.98,34,3,3,3,9,High-Value
15708,2011-10-30 10:54:00,9,3887.15,39,3,4,4,11,High-Value
15709,2011-03-01 10:38:00,2,327.85,282,2,2,1,5,Other
15710,2010-10-18 17:05:00,1,898.87,416,1,1,3,5,At-Risk
15711,2010-06-01 12:14:00,2,420.25,555,1,2,2,5,At-Risk
15712,2011-11-30 14:09:00,12,3472.41,8,4,4,4,12,High-Value
15713,2011-07-19 13:34:00,4,839.64,142,2,3,2,7,Other
15714,2011-11-28 11:26:00,5,783.96,10,4,3,2,9,High-Value
15715,2010-06-02 09:56:00,5,658.02,554,1,3,2,6,At-Risk
15716,2011-07-17 11:59:00,11,2482.74,144,2,4,4,10,High-Value
15717,2011-04-19 13:21:00,5,607.0,233,2,3,2,7,Other
15718,2010-06-17 16:20:00,1,293.79,539,1,1,1,3,At-Risk
15719,2011-11-07 12:29:00,31,10194.32,31,3,4,4,11,High-Value
15720,2011-11-15 14:48:00,2,739.22,23,4,2,2,8,Other
15721,2011-11-28 12:14:00,1,471.4,10,4,1,2,7,Other
15722,2011-11-04 11:43:00,11,5234.0,34,3,4,4,11,High-Value
15723,2010-12-10 11:12:00,4,930.7,363,2,3,3,8,Other
15724,2011-05-22 14:40:00,3,310.85,200,2,3,1,6,Other
15725,2011-11-24 14:51:00,1,415.25,14,4,1,2,7,Other
15726,2010-11-14 16:12:00,1,321.91,389,1,1,1,3,At-Risk
15727,2011-11-23 12:36:00,15,9371.71,15,4,4,4,12,High-Value
15728,2010-11-25 10:39:00,2,544.6,378,2,2,2,6,Other
15729,2011-05-11 12:36:00,3,192.55,211,2,3,1,6,Other
15730,2011-10-05 12:31:00,5,1726.58,64,3,3,3,9,High-Value
15731,2010-06-04 10:10:00,1,125.3,552,1,1,1,3,At-Risk
15732,2011-05-11 14:24:00,10,1543.97,211,2,4,3,9,High-Value
15733,2011-03-02 09:05:00,1,162.3,281,2,1,1,4,One-Time
15734,2011-08-17 10:50:00,4,2263.3,113,2,3,4,9,High-Value
15735,2010-10-14 13:38:00,1,327.68,420,1,1,1,3,At-Risk
15736,2010-09-30 14:20:00,2,1767.12,434,1,2,3,6,At-Risk
15737,2011-11-25 11:21:00,8,1188.12,13,4,4,3,11,High-Value
15738,2011-11-21 08:26:00,41,13043.32,17,4,4,4,12,High-Value
15739,2011-10-04 13:42:00,1,449.12,65,3,1,2,6,Other
15740,2011-10-21 14:29:00,1,154.88,48,3,1,1,5,One-Time
15741,2010-09-07 16:21:00,2,208.62,457,1,2,1,4,At-Risk
15742,2010-03-30 15:25:00,1,156.87,618,1,1,1,3,At-Risk
15743,2011-11-23 17:19:00,4,775.96,15,4,3,2,9,High-Value
15744,2011-09-23 09:52:00,1,34.8,76,3,1,1,5,One-Time
15745,2011-11-20 13:45:00,4,1094.59,18,4,3,3,10,High-Value
15746,2011-07-28 15:21:00,1,196.88,133,2,1,1,4,One-Time
15747,2011-11-27 12:26:00,9,2499.81,11,4,4,4,12,High-Value
15748,2011-10-30 12:51:00,3,609.81,39,3,3,2,8,Loyal
15749,2011-04-18 13:20:00,3,44534.3,234,2,3,4,9,High-Value
15750,2011-12-07 12:34:00,18,6452.99,1,4,4,4,12,High-Value
15751,2010-09-05 12:44:00,11,1380.44,459,1,4,3,8,At-Risk
15752,2011-10-31 11:37:00,9,3924.91,38,3,4,4,11,High-Value
15753,2011-02-08 12:41:00,1,79.2,303,2,1,1,4,One-Time
15754,2011-10-19 14:40:00,9,3037.61,50,3,4,4,11,High-Value
15755,2011-11-29 14:57:00,17,5993.12,9,4,4,4,12,High-Value
15756,2011-10-09 13:30:00,4,528.01,60,3,3,2,8,Loyal
15757,2011-10-05 12:14:00,6,2940.36,64,3,3,4,10,High-Value
15758,2011-11-15 10:48:00,1,205.25,23,4,1,1,6,One-Time
15759,2011-05-05 15:13:00,7,830.93,217,2,4,2,8,Other
15761,2010-09-23 09:33:00,1,143.05,441,1,1,1,3,At-Risk
15762,2011-10-05 16:15:00,2,583.75,64,3,2,2,7,Other
15763,2011-11-08 09:44:00,2,1086.92,30,3,2,3,8,Other
15764,2011-09-12 17:58:00,8,4503.08,87,3,4,4,11,High-Value
15765,2010-02-11 10:25:00,1,370.63,665,1,1,2,4,At-Risk
15766,2011-10-06 17:03:00,3,831.06,63,3,3,2,8,Loyal
15768,2011-08-16 10:48:00,34,15308.89,114,2,4,4,10,High-Value
15769,2011-12-02 13:52:00,46,88612.52,6,4,4,4,12,High-Value
15770,2010-04-06 11:47:00,1,321.45,611,1,1,1,3,At-Risk
15771,2010-04-14 13:56:00,3,1006.54,603,1,3,3,7,At-Risk
